ID	dnds	low_ci	high_ci	muts	Pvalue
PD36712_25	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_26	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_27	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_28	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_29	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_30	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_31	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_32	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_33	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_34	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_35	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_36	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_37	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_38	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_39	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_40	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_41	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_42	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_43	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_44	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_45	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_46	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_47	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_48	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_49	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD36712_50	2.48659150132884	1.78776156771541	3.45859168590489	339	1.05948639183019e-07
PD30274_3	1.83126660302246	1.39147698645429	2.41005593623994	369	1.93856312632117e-05
PD30274_4	1.77792972607984	1.36952402524641	2.30812607344334	398	1.90595890235634e-05
PD31182_10	3.01745147339718	2.19355983814332	4.15079326124675	417	3.64202978199626e-11
PD30274_5	1.84010608761247	1.42138930008387	2.38216962338795	418	4.85915248665856e-06
PD30274_6	1.8808427437965	1.45605701697611	2.42955419028758	430	1.85000443149691e-06
PD30274_7	1.89960558552789	1.47340023836995	2.44909786668754	438	1.07683192296191e-06
PD30274_8	1.9319419700523	1.49897834394734	2.48996244056523	444	5.51299030405084e-07
PD30274_9	1.97701866524074	1.53460549671484	2.5469756305953	452	2.15348956149448e-07
PD30274_10	1.99168531372353	1.54623056961307	2.56547145481327	455	1.57920046828704e-07
PD30274_11	2.00444478554815	1.55637479490814	2.5815111575026	458	1.20211835559035e-07
PD30274_12	2.03196606155959	1.57813877999591	2.61630100449131	463	6.71309958025849e-08
PD30274_13	2.05826526476396	1.59903185058102	2.64938806478088	469	3.80915052715914e-08
PD30274_14	2.06952104878229	1.60792995215811	2.66362186089299	471	2.99609099117298e-08
PD31182_2	2.08834798794838	1.61527297208716	2.6999754184785	472	3.52057083648579e-08
PD30274_15	2.08229810946498	1.61808651295812	2.67968701423424	474	2.27041362143907e-08
PD30274_16	2.09907934494199	1.63135449174708	2.70090536339737	477	1.58446089875515e-08
PD30274_17	2.09907934494199	1.63135449174708	2.70090536339737	477	1.58446089875515e-08
PD30274_18	2.09907934494199	1.63135449174708	2.70090536339737	477	1.58446089875515e-08
PD30274_19	2.09907934494199	1.63135449174708	2.70090536339737	477	1.58446089875515e-08
PD30274_20	2.09907934494199	1.63135449174708	2.70090536339737	477	1.58446089875515e-08
PD30274_21	2.10225191210916	1.63389550383564	2.70486275994502	478	1.47639451178803e-08
PD30274_22	2.10890130298	1.63921369419815	2.71316956504948	480	1.27377201376325e-08
PD30274_23	2.1079892044811	1.63857931523748	2.71187268439602	481	1.29024463411134e-08
PD30274_24	2.1182720786493	1.64672107218581	2.72485527450573	483	1.03316406663345e-08
PD30274_25	2.12496161266837	1.65199547223393	2.73333791236612	484	8.95512036769746e-09
PD30274_26	2.13165222490874	1.65727083435618	2.74182174316946	485	7.76078118207687e-09
PD30274_27	2.13165222490874	1.65727083435618	2.74182174316946	485	7.76078118207687e-09
PD30274_28	2.13681666723847	1.66135977389764	2.748342376604	486	6.93901238211889e-09
PD30274_29	2.14087872778166	1.66459159420195	2.75344519522544	487	6.34593093504571e-09
PD30274_30	2.14087872778166	1.66459159420195	2.75344519522544	487	6.34593093504571e-09
PD30274_31	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_32	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_33	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_34	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_35	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_36	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_37	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_38	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_39	2.146042729164	1.66868018764534	2.75996528843341	488	5.67316843664653e-09
PD30274_40	2.15239237673397	1.67369075032315	2.76801012524447	489	4.94904076434293e-09
PD30274_41	2.15239237673397	1.67369075032315	2.76801012524447	489	4.94904076434293e-09
PD30274_42	2.15251964918405	1.67386275126637	2.76805301785827	490	4.90708404469568e-09
PD30274_43	2.15251964918405	1.67386275126637	2.76805301785827	490	4.90708404469568e-09
PD30274_44	2.15939841126723	1.67928477770642	2.77677828113956	491	4.23374345614865e-09
PD30274_45	2.15939841126723	1.67928477770642	2.77677828113956	491	4.23374345614865e-09
