Cancer_Type_Code	Sample	Aberrant_Cell_Fraction(Purity)	Ploidy
LUAD	TCGA.38.4630.01A.01D.1204.01	0.74	1.95693025843844
LUAD	TCGA.38.4631.01A.01D.1752.01	0.37	5.37061946037738
LUAD	TCGA.38.4632.01A.01D.1752.01	0.35	4.32983428819893
LUAD	TCGA.38.6178.01A.11D.1752.01	0.37	3.48199305077752
LUAD	TCGA.38.7271.01A.11D.2035.01	0.4	2.03981781197783
LUAD	TCGA.38.A44F.01A.11D.A24C.01	1	1.95428195717737
LUAD	TCGA.44.2655.01A.01D.0944.01	0.29	2.04680590656145
LUAD	TCGA.44.2655.01A.01D.1549.01	0.29	2.04473846567343
LUAD	TCGA.44.2656.01A.02D.0944.01	0.26	3.45452712912259
LUAD	TCGA.44.2657.01A.01D.1549.01	0.52	3.48786773709349
LUAD	TCGA.44.2657.01A.01D.1877.01	0.21	3.17500223514627
LUAD	TCGA.44.2659.01A.01D.0944.01	0.38	3.55152026042092
LUAD	TCGA.44.2659.01A.01D.1549.01	0.44	1.97331985026464
LUAD	TCGA.44.2661.01A.01D.1549.01	0.29	1.9221924758035
LUAD	TCGA.44.2661.01A.01D.1877.01	0.31	1.87986463620981
LUAD	TCGA.44.2662.01A.01D.0944.01	0.25	3.1697767130522
LUAD	TCGA.44.2665.01A.01D.0944.01	0.43	2.09148828533461
LUAD	TCGA.44.2666.01A.01D.0944.01	0.56	1.90271921509437
LUAD	TCGA.44.2668.01A.01D.0944.01	0.31	2.12322291988403
LUAD	TCGA.44.2668.01A.01D.1549.01	0.33	2.12062626299647
LUAD	TCGA.44.3396.01A.01D.1204.01	0.25	2.15109810931615
LUAD	TCGA.44.3396.01A.01D.1549.01	0.3	2.15117585353434
LUAD	TCGA.44.3398.01A.01D.1549.01	1	2.00010606532625
LUAD	TCGA.44.3398.01A.01D.1877.01	0.37	2.00637447057576
LUAD	TCGA.44.3919.01A.02D.1877.01	0.5	1.92632624694785
LUAD	TCGA.44.4112.01A.01D.1877.01	0.39	4.13066970535497
LUAD	TCGA.44.5643.01A.01D.1624.01	0.58	1.61759118424991
LUAD	TCGA.44.5644.01A.21D.2035.01	0.71	3.07603440070592
LUAD	TCGA.44.5645.01A.01D.1624.01	0.51	2.45265627004343
LUAD	TCGA.44.6144.01A.11D.1752.01	0.49	1.96039265272713
LUAD	TCGA.44.6145.01A.11D.1752.01	0.39	1.60590622825592
LUAD	TCGA.44.6146.01A.11D.1752.01	0.64	1.82753777952517
LUAD	TCGA.44.6147.01A.11D.1752.01	0.37	2.04754281068672
LUAD	TCGA.44.6148.01A.11D.1752.01	1	1.97922230237281
LUAD	TCGA.44.6774.01A.21D.1854.01	0.43	2.10458263294123
LUAD	TCGA.44.6775.01A.11D.1854.01	0.41	1.55679909283604
LUAD	TCGA.44.6776.01A.11D.1854.01	0.61	1.95073459956452
LUAD	TCGA.44.6777.01A.11D.1854.01	0.25	2.67434113163374
LUAD	TCGA.44.6778.01A.11D.1854.01	0.27	3.32788068705897
LUAD	TCGA.44.6779.01A.11D.1854.01	0.4	2.97850483430208
LUAD	TCGA.44.7659.01A.11D.2062.01	0.4	4.08065240726642
LUAD	TCGA.44.7660.01A.11D.2062.01	0.66	1.70719639355678
LUAD	TCGA.44.7661.01A.11D.2062.01	0.33	2.07778697751026
LUAD	TCGA.44.7662.01A.11D.2062.01	0.42	1.7472024576058
LUAD	TCGA.44.7669.01A.21D.2062.01	0.48	3.42783309649112
LUAD	TCGA.44.7670.01A.11D.2062.01	0.47	4.9390957347856
LUAD	TCGA.44.7671.01A.11D.2062.01	0.56	3.04226564421914
LUAD	TCGA.44.7672.01A.11D.2062.01	0.32	1.87667434668479
LUAD	TCGA.44.8117.01A.11D.2237.01	0.57	2.92393172502758
LUAD	TCGA.44.8119.01A.11D.2237.01	0.46	4.75174605184318
LUAD	TCGA.44.8120.01A.11D.2237.01	0.53	1.69485560955076
LUAD	TCGA.44.A479.01A.31D.A24C.01	0.2	3.58825495883166
LUAD	TCGA.44.A47A.01A.21D.A24C.01	0.55	2.11828505139726
LUAD	TCGA.44.A47B.01A.11D.A24C.01	0.56	1.58712822298375
LUAD	TCGA.44.A47F.01A.11D.A24C.01	0.38	3.7201324761478
LUAD	TCGA.44.A47G.01A.21D.A24C.01	1	2.00005053374182
LUAD	TCGA.44.A4SS.01A.11D.A24O.01	0.3	1.72940847200958
LUAD	TCGA.44.A4SU.01A.11D.A24O.01	0.5	2.09673046690401
LUAD	TCGA.49.4486.01A.01D.1204.01	0.71	2.06053109296709
LUAD	TCGA.49.4487.01A.21D.1854.01	0.2	2.92360464399534
LUAD	TCGA.49.4488.01A.01D.1752.01	0.42	5.28363089932847
LUAD	TCGA.49.4490.01A.21D.1854.01	0.24	4.93513522218465
LUAD	TCGA.49.4494.01A.01D.1204.01	0.28	4.1004705191148
LUAD	TCGA.49.4501.01A.01D.1204.01	0.42	2.86692522172373
LUAD	TCGA.49.4505.01A.01D.1204.01	0.46	2.95317077017309
LUAD	TCGA.49.4506.01A.01D.1204.01	0.22	2.97000516999051
LUAD	TCGA.49.4507.01A.01D.1204.01	0.38	2.49897072208275
LUAD	TCGA.49.4510.01A.01D.1204.01	0.61	3.3837804458853
LUAD	TCGA.49.4512.01A.21D.1854.01	0.3	4.82043029203505
LUAD	TCGA.49.4514.01A.21D.1854.01	0.35	1.79599472894201
LUAD	TCGA.49.6742.01A.11D.1854.01	0.47	3.54065439529714
LUAD	TCGA.49.6743.01A.11D.1854.01	0.25	3.00761282490836
LUAD	TCGA.49.6744.01A.11D.1854.01	0.36	1.95534760828243
LUAD	TCGA.49.6745.01A.11D.1854.01	0.33	2.07663136523845
LUAD	TCGA.49.6761.01A.31D.1943.01	0.27	3.09959312008094
LUAD	TCGA.49.6767.01A.11D.1854.01	0.32	4.33245926619454
LUAD	TCGA.50.5044.01A.21D.1854.01	0.4	1.99840735415879
LUAD	TCGA.50.5045.01A.01D.1624.01	0.26	2.17418314427605
LUAD	TCGA.50.5049.01A.01D.1624.01	0.22	2.70098185394416
LUAD	TCGA.50.5051.01A.21D.1854.01	0.5	3.40044269779101
LUAD	TCGA.50.5055.01A.01D.1624.01	1	2.019883639118
LUAD	TCGA.50.5066.01A.01D.1624.01	0.24	2.72173567299005
LUAD	TCGA.50.5066.02A.11D.2085.01	0.38	4.23363081603108
LUAD	TCGA.50.5068.01A.01D.1624.01	0.41	1.51086780872923
LUAD	TCGA.50.5072.01A.21D.1854.01	0.38	2.46318783502899
LUAD	TCGA.50.5931.01A.11D.1752.01	0.72	3.89791295646269
LUAD	TCGA.50.5932.01A.11D.1752.01	0.79	1.78286261985798
LUAD	TCGA.50.5933.01A.11D.1752.01	0.32	2.77797084258628
LUAD	TCGA.50.5935.01A.11D.1752.01	0.6	3.32011626092514
LUAD	TCGA.50.5936.01A.11D.1624.01	0.42	3.23458318270391
LUAD	TCGA.50.5939.01A.11D.1624.01	0.38	1.73033529415358
LUAD	TCGA.50.5941.01A.11D.1752.01	0.25	3.23118576036899
LUAD	TCGA.50.5942.01A.21D.1752.01	0.71	1.94877600058197
LUAD	TCGA.50.5944.01A.11D.1752.01	0.59	3.5090902427119
LUAD	TCGA.50.6590.01A.12D.1854.01	0.24	2.96881957066311
LUAD	TCGA.50.6591.01A.11D.1752.01	0.8	4.44070031991746
LUAD	TCGA.50.6592.01A.11D.1752.01	0.24	3.18094911252198
LUAD	TCGA.50.6593.01A.11D.1752.01	0.31	2.87908108555363
LUAD	TCGA.50.6594.01A.11D.1752.01	0.58	3.65116002703278
LUAD	TCGA.50.6595.01A.12D.1854.01	0.25	2.23087145160117
LUAD	TCGA.50.6597.01A.11D.1854.01	0.59	1.70166267116917
LUAD	TCGA.50.6673.01A.11D.1943.01	0.33	3.99078842077614
LUAD	TCGA.50.7109.01A.11D.2035.01	0.44	2.97746750430509
LUAD	TCGA.50.8457.01A.11D.2322.01	0.41	2.09533773476671
LUAD	TCGA.50.8459.01A.11D.2322.01	0.31	1.88106689501254
LUAD	TCGA.50.8460.01A.11D.2322.01	0.26	3.76014520398694
LUAD	TCGA.53.7624.01A.11D.2062.01	0.61	2.97041610371523
LUAD	TCGA.53.7626.01A.12D.2062.01	0.27	3.43502054946281
LUAD	TCGA.53.7813.01A.11D.2166.01	0.37	3.42756876614928
LUAD	TCGA.53.A4EZ.01A.12D.A24O.01	0.39	3.02905690154861
LUAD	TCGA.55.1592.01A.01D.0944.01	0.47	3.10946330389604
LUAD	TCGA.55.1594.01A.01D.0944.01	0.51	3.30243611507699
LUAD	TCGA.55.1595.01A.01D.0944.01	0.53	3.66586867779853
LUAD	TCGA.55.1596.01A.01D.0944.01	0.57	3.44973197680779
LUAD	TCGA.55.5899.01A.11D.1624.01	0.64	2.82586516820239
LUAD	TCGA.55.6543.01A.11D.1752.01	0.59	2.28414290053682
LUAD	TCGA.55.6642.01A.11D.1854.01	0.29	3.13270993576662
LUAD	TCGA.55.6712.01A.11D.1854.01	0.31	2.72725440184987
LUAD	TCGA.55.6968.01A.11D.1943.01	0.59	1.65497227030332
LUAD	TCGA.55.6969.01A.11D.1943.01	0.24	2.82459571618251
LUAD	TCGA.55.6970.01A.11D.1943.01	0.29	3.94409135612016
LUAD	TCGA.55.6971.01A.11D.1943.01	0.25	3.22618569650767
LUAD	TCGA.55.6972.01A.11D.1943.01	0.66	3.78926652217349
LUAD	TCGA.55.6975.01A.11D.1943.01	0.45	1.59383199585512
LUAD	TCGA.55.6978.01A.11D.1943.01	0.3	1.76030346900255
LUAD	TCGA.55.6979.01A.11D.1943.01	0.34	1.75922726689646
LUAD	TCGA.55.6980.01A.11D.1943.01	0.27	2.56834466455313
LUAD	TCGA.55.6981.01A.11D.1943.01	0.24	3.8508604896664
LUAD	TCGA.55.6982.01A.11D.1943.01	0.22	3.40383234570411
LUAD	TCGA.55.6983.01A.11D.1943.01	0.23	2.06074933209387
LUAD	TCGA.55.6984.01A.11D.1943.01	1	5.12773319517075
LUAD	TCGA.55.6985.01A.11D.1943.01	0.24	3.38606223868919
LUAD	TCGA.55.6986.01A.11D.1943.01	0.39	1.95736840263953
LUAD	TCGA.55.6987.01A.11D.1943.01	0.21	4.25989114698822
LUAD	TCGA.55.7227.01A.11D.2035.01	0.41	1.90833623485862
LUAD	TCGA.55.7281.01A.11D.2035.01	0.35	4.21090507042238
LUAD	TCGA.55.7283.01A.11D.2035.01	0.42	4.10517293368362
LUAD	TCGA.55.7284.01B.11D.2237.01	0.25	4.54985542351996
LUAD	TCGA.55.7570.01A.11D.2035.01	0.58	1.72211162181658
LUAD	TCGA.55.7573.01A.11D.2035.01	0.3	3.32560722399276
LUAD	TCGA.55.7574.01A.11D.2035.01	0.26	1.58868588392677
LUAD	TCGA.55.7576.01A.11D.2062.01	0.47	2.72870932936171
LUAD	TCGA.55.7724.01A.11D.2166.01	0.89	5.56671869976127
LUAD	TCGA.55.7725.01A.11D.2166.01	0.61	2.00421873446851
LUAD	TCGA.55.7726.01A.11D.2166.01	0.26	4.00842192009338
LUAD	TCGA.55.7727.01A.11D.2166.01	0.31	3.3230194521587
LUAD	TCGA.55.7728.01A.11D.2183.01	0.45	1.99905318648561
LUAD	TCGA.55.7815.01A.11D.2166.01	0.27	3.43211680291341
LUAD	TCGA.55.7903.01A.11D.2166.01	0.65	1.81823290723948
LUAD	TCGA.55.7907.01A.11D.2166.01	0.42	3.40566877520093
LUAD	TCGA.55.7910.01A.11D.2166.01	0.59	3.60904876061833
LUAD	TCGA.55.7911.01A.11D.2166.01	0.24	4.09440702541181
LUAD	TCGA.55.7913.01B.11D.2237.01	0.35	2.90105715477263
LUAD	TCGA.55.7914.01A.11D.2166.01	0.56	1.8273434189797
LUAD	TCGA.55.7994.01A.11D.2183.01	0.49	3.06714157277664
LUAD	TCGA.55.7995.01A.11D.2183.01	0.49	2.44970587696311
LUAD	TCGA.55.8085.01A.11D.2237.01	0.53	2.11583721915595
LUAD	TCGA.55.8087.01A.11D.2237.01	0.74	1.99579848032266
LUAD	TCGA.55.8089.01A.11D.2237.01	0.31	1.82810086979121
LUAD	TCGA.55.8090.01A.11D.2237.01	0.32	5.14065095233891
LUAD	TCGA.55.8091.01A.11D.2237.01	0.5	2.30825249322931
LUAD	TCGA.55.8092.01A.11D.2237.01	0.36	3.25868888818549
LUAD	TCGA.55.8094.01A.11D.2237.01	0.7	2.88813773165695
LUAD	TCGA.55.8096.01A.11D.2237.01	0.23	2.7073485500981
LUAD	TCGA.55.8097.01A.11D.2237.01	0.57	1.97962934888662
LUAD	TCGA.55.8203.01A.11D.2237.01	0.53	1.96608241886697
LUAD	TCGA.55.8204.01A.11D.2237.01	0.23	3.69068851945577
LUAD	TCGA.55.8205.01A.11D.2237.01	0.21	3.64949185823675
LUAD	TCGA.55.8206.01A.11D.2237.01	0.4	3.20539966914282
LUAD	TCGA.55.8207.01A.11D.2237.01	0.55	2.94354492532945
LUAD	TCGA.55.8208.01A.11D.2237.01	0.35	2.05551048241953
LUAD	TCGA.55.8299.01A.11D.2283.01	0.47	2.00023378797041
LUAD	TCGA.55.8301.01A.11D.2283.01	0.26	2.52662045328211
LUAD	TCGA.55.8302.01A.11D.2322.01	0.4	1.998324612098
LUAD	TCGA.55.8505.01A.11D.2389.01	0.34	1.67574663603545
LUAD	TCGA.55.8506.01A.11D.2389.01	0.4	4.01739415818838
LUAD	TCGA.55.8507.01A.11D.2389.01	0.5	3.06284176219487
LUAD	TCGA.55.8508.01A.11D.2389.01	0.35	3.121733007474
LUAD	TCGA.55.8510.01A.11D.2389.01	0.35	1.90815409126172
LUAD	TCGA.55.8511.01A.11D.2389.01	0.36	2.05255675744415
LUAD	TCGA.55.8512.01A.11D.2389.01	0.22	3.83843363170454
LUAD	TCGA.55.8513.01A.11D.2389.01	0.33	2.00019436054548
LUAD	TCGA.55.8514.01A.11D.2389.01	0.5	3.13588634239553
LUAD	TCGA.55.8614.01A.11D.2389.01	0.3	4.10274009497012
LUAD	TCGA.55.8615.01A.11D.2389.01	0.55	3.58186549472811
LUAD	TCGA.55.8616.01A.11D.2389.01	0.32	4.22822981413024
LUAD	TCGA.55.8619.01A.11D.2389.01	1	2.00002776579221
LUAD	TCGA.55.8620.01A.11D.2389.01	0.51	2.77789531963147
LUAD	TCGA.55.8621.01A.11D.2389.01	1	2.00001110631688
LUAD	TCGA.55.A48X.01A.11D.A24C.01	0.27	1.84971542839563
LUAD	TCGA.55.A48Y.01A.11D.A24C.01	0.36	1.98280297893632
LUAD	TCGA.55.A48Z.01A.12D.A24O.01	0.43	2.62074704419259
LUAD	TCGA.55.A490.01A.11D.A24C.01	0.5	3.34796035266999
LUAD	TCGA.55.A491.01A.11D.A24C.01	0.25	5.14605584145066
LUAD	TCGA.55.A492.01A.11D.A24C.01	0.63	1.98745374913163
LUAD	TCGA.55.A493.01A.11D.A24C.01	0.23	2.20622653443486
LUAD	TCGA.55.A494.01A.11D.A24O.01	0.67	3.85647639879896
LUAD	TCGA.55.A4DF.01A.11D.A24C.01	0.37	3.32893412121545
LUAD	TCGA.55.A4DG.01A.11D.A24C.01	0.38	3.71389239200634
LUAD	TCGA.62.8394.01A.11D.2322.01	0.43	3.09870017220344
LUAD	TCGA.62.8395.01A.11D.2322.01	0.58	1.91740010006791
LUAD	TCGA.62.8397.01A.11D.2322.01	0.47	4.92693709437648
LUAD	TCGA.62.8398.01A.11D.2322.01	0.43	3.54172837613985
LUAD	TCGA.62.8399.01A.21D.2322.01	0.41	2.47574907942516
LUAD	TCGA.62.8402.01A.11D.2322.01	0.37	4.77372711890478
LUAD	TCGA.62.A46O.01A.11D.A24C.01	0.74	2.88957711032516
LUAD	TCGA.62.A46P.01A.11D.A24C.01	0.64	2.0231000284877
LUAD	TCGA.62.A46R.01A.11D.A24C.01	0.36	3.16148473686636
LUAD	TCGA.62.A46S.01A.11D.A24C.01	0.48	2.83091687643723
LUAD	TCGA.62.A46U.01A.11D.A24C.01	0.26	3.63829558018566
LUAD	TCGA.62.A46V.01A.11D.A24C.01	0.5	1.89015908132989
LUAD	TCGA.62.A46Y.01A.11D.A24C.01	0.46	2.01574875734197
LUAD	TCGA.62.A470.01A.11D.A24C.01	0.52	3.0924728603264
LUAD	TCGA.62.A471.01A.12D.A24C.01	0.41	3.20403636874527
LUAD	TCGA.62.A472.01A.11D.A24C.01	0.38	3.52599461232568
LUAD	TCGA.64.1676.01A.01D.0944.01	0.35	3.33366541220817
LUAD	TCGA.64.1677.01A.01D.0944.01	0.33	2.43071240914339
LUAD	TCGA.64.1678.01A.01D.0944.01	0.55	3.06179998967112
LUAD	TCGA.64.1679.01A.21D.2062.01	0.23	3.99492830039478
LUAD	TCGA.64.1680.01A.02D.0944.01	0.58	3.34690580788182
LUAD	TCGA.64.1681.01A.11D.2062.01	0.36	4.08998393471263
LUAD	TCGA.64.5774.01A.01D.1624.01	0.7	2.82991952918102
LUAD	TCGA.64.5775.01A.01D.1624.01	0.71	3.34924146632259
LUAD	TCGA.64.5778.01A.01D.1624.01	0.41	3.4074180201102
LUAD	TCGA.64.5779.01A.01D.1624.01	0.47	3.04240169660097
LUAD	TCGA.64.5781.01A.01D.1624.01	0.25	3.41287122170041
LUAD	TCGA.64.5815.01A.01D.1624.01	0.37	1.94422130002771
LUAD	TCGA.67.3770.01A.01D.0944.01	0.48	3.5774168595001
LUAD	TCGA.67.3771.01A.01D.0944.01	0.44	2.80121469787764
LUAD	TCGA.67.3772.01A.01D.0944.01	0.43	1.93139405934216
LUAD	TCGA.67.3773.01A.01D.0944.01	0.48	3.86074177979839
LUAD	TCGA.67.3774.01A.01D.0944.01	0.45	1.89699835126726
LUAD	TCGA.67.4679.01B.01D.1752.01	0.69	2.01535559372426
LUAD	TCGA.67.6215.01A.11D.1752.01	0.53	4.49135567591101
LUAD	TCGA.67.6216.01A.11D.1752.01	0.43	3.8859919912349
LUAD	TCGA.67.6217.01A.11D.1752.01	0.52	1.72238372658025
LUAD	TCGA.69.7760.01A.11D.2166.01	0.56	3.42927247515933
LUAD	TCGA.69.7761.01A.11D.2166.01	0.24	3.66042047405092
LUAD	TCGA.69.7763.01A.11D.2166.01	0.37	2.48185755371154
LUAD	TCGA.69.7764.01A.11D.2166.01	0.55	3.70582420810572
LUAD	TCGA.69.7765.01A.11D.2166.01	0.41	2.0123280117416
LUAD	TCGA.69.7973.01A.11D.2183.01	0.54	3.4239569918985
LUAD	TCGA.69.7974.01A.11D.2183.01	0.29	3.61642724224043
LUAD	TCGA.69.7978.01A.11D.2183.01	0.21	3.13987684205207
LUAD	TCGA.69.7979.01A.11D.2183.01	0.64	2.17049584707046
LUAD	TCGA.69.7980.01A.11D.2183.01	0.53	3.61903333949734
LUAD	TCGA.69.8253.01A.11D.2283.01	0.3	4.38158195045805
LUAD	TCGA.69.8254.01A.11D.2283.01	0.26	3.88488469144153
LUAD	TCGA.69.8255.01A.11D.2283.01	0.38	3.11859158574327
LUAD	TCGA.69.8453.01A.12D.2322.01	0.36	1.83336359804684
LUAD	TCGA.69.A59K.01A.11D.A25M.01	0.38	3.37026294760539
LUAD	TCGA.71.6725.01A.11D.1854.01	0.57	2.69794760817136
LUAD	TCGA.71.8520.01A.11D.2389.01	0.47	2.63989711108038
LUAD	TCGA.73.4658.01A.01D.1752.01	0.2	4.04296089965609
LUAD	TCGA.73.4659.01A.01D.1204.01	0.34	3.44129006534402
LUAD	TCGA.73.4662.01A.01D.1204.01	0.48	3.0038455622212
LUAD	TCGA.73.4666.01A.01D.1204.01	0.44	2.97294112485888
LUAD	TCGA.73.4668.01A.01D.1204.01	0.47	3.14357913278546
LUAD	TCGA.73.4670.01A.01D.1204.01	0.59	2.95217342291688
LUAD	TCGA.73.4675.01A.01D.1204.01	0.55	3.39061194140085
LUAD	TCGA.73.4676.01A.01D.1752.01	0.51	2.57349577432408
LUAD	TCGA.73.4677.01A.01D.1204.01	0.43	3.21898547127157
LUAD	TCGA.73.7498.01A.12D.2183.01	0.62	1.96862243353841
LUAD	TCGA.73.7499.01A.11D.2183.01	0.49	2.07904532321326
LUAD	TCGA.75.5122.01A.01D.1752.01	0.31	2.04953528393577
LUAD	TCGA.75.5125.01A.01D.1752.01	0.39	2.43984013567477
LUAD	TCGA.75.5126.01A.01D.1752.01	0.29	1.99936138677915
LUAD	TCGA.75.5146.01A.01D.1624.01	0.54	1.81826622619014
LUAD	TCGA.75.5147.01A.01D.1624.01	0.41	3.18416605720752
LUAD	TCGA.75.6203.01A.11D.1752.01	0.24	2.50699947855842
LUAD	TCGA.75.6205.01A.11D.1752.01	0.2	2.1613620120648
LUAD	TCGA.75.6206.01A.11D.1752.01	0.57	3.23109802046561
LUAD	TCGA.75.6207.01A.11D.1752.01	0.66	1.90123430052694
LUAD	TCGA.75.6211.01A.11D.1752.01	0.39	3.20120481325561
LUAD	TCGA.75.6212.01A.11D.1752.01	0.25	3.62289333993048
LUAD	TCGA.75.6214.01A.41D.1943.01	0.43	5.34436079536778
LUAD	TCGA.75.7025.01A.12D.1943.01	0.32	3.61987353236964
LUAD	TCGA.75.7027.01A.11D.1943.01	0.52	3.28340821767493
LUAD	TCGA.75.7030.01A.11D.1943.01	0.28	1.94703341946282
LUAD	TCGA.75.7031.01A.11D.1943.01	0.45	4.17339959361987
LUAD	TCGA.78.7143.01A.11D.2035.01	0.61	1.78717908991508
LUAD	TCGA.78.7145.01A.11D.2035.01	0.61	3.60446240706095
LUAD	TCGA.78.7146.01A.11D.2035.01	0.62	2.82905934493832
LUAD	TCGA.78.7147.01A.11D.2035.01	0.55	3.14944993189051
LUAD	TCGA.78.7148.01A.11D.2035.01	0.59	1.7356907601552
LUAD	TCGA.78.7149.01A.11D.2035.01	0.54	3.37474823367913
LUAD	TCGA.78.7150.01A.21D.2035.01	0.44	2.98885092379567
LUAD	TCGA.78.7152.01A.11D.2035.01	0.56	1.92430656322243
LUAD	TCGA.78.7153.01A.11D.2035.01	0.51	4.69986733504482
LUAD	TCGA.78.7154.01A.11D.2035.01	0.44	3.82392378401101
LUAD	TCGA.78.7155.01A.11D.2035.01	0.75	2.48157489794683
LUAD	TCGA.78.7156.01A.11D.2035.01	0.76	1.93981709006723
LUAD	TCGA.78.7158.01A.11D.2035.01	0.83	2.12385375868306
LUAD	TCGA.78.7160.01A.11D.2035.01	0.3	2.03723670393391
LUAD	TCGA.78.7161.01A.11D.2035.01	0.7	3.36089088210256
LUAD	TCGA.78.7162.01A.21D.2062.01	0.29	2.04344680101978
LUAD	TCGA.78.7163.01A.12D.2062.01	0.5	4.99095834742447
LUAD	TCGA.78.7166.01A.12D.2062.01	0.59	2.00147103167133
LUAD	TCGA.78.7167.01A.11D.2062.01	0.71	3.59506146513421
LUAD	TCGA.78.7220.01A.11D.2035.01	0.4	5.38467394907865
LUAD	TCGA.78.7535.01A.11D.2062.01	0.55	2.77435295986121
LUAD	TCGA.78.7536.01A.11D.2062.01	0.68	3.02085932905629
LUAD	TCGA.78.7537.01A.11D.2062.01	0.52	3.99402702277961
LUAD	TCGA.78.7539.01A.11D.2062.01	0.53	3.50136024616041
LUAD	TCGA.78.7540.01A.11D.2062.01	0.55	1.97264847340898
LUAD	TCGA.78.7542.01A.21D.2062.01	0.34	4.6467846934962
LUAD	TCGA.78.7633.01A.11D.2062.01	0.7	2.15671235250117
LUAD	TCGA.78.8640.01A.11D.2389.01	0.31	3.16005590919919
LUAD	TCGA.78.8648.01A.11D.2389.01	0.3	2.00078410597203
LUAD	TCGA.78.8655.01A.11D.2389.01	0.6	2.12758825773541
LUAD	TCGA.78.8660.01A.11D.2389.01	0.31	1.87945092590587
LUAD	TCGA.78.8662.01A.11D.2389.01	0.67	2.72556957357852
LUAD	TCGA.80.5607.01A.31D.1943.01	0.34	4.03863832112471
LUAD	TCGA.80.5608.01A.31D.1943.01	0.41	3.19883139333743
LUAD	TCGA.80.5611.01A.01D.1624.01	0.52	3.27958042556075
LUAD	TCGA.83.5908.01A.21D.2283.01	0.22	3.19448160432969
LUAD	TCGA.86.6562.01A.11D.1752.01	0.44	3.34433136362803
LUAD	TCGA.86.6851.01A.11D.1943.01	0.43	2.03015864818354
LUAD	TCGA.86.7701.01A.11D.2166.01	0.43	2.74712249212423
LUAD	TCGA.86.7711.01A.11D.2062.01	0.35	1.86057407441343
LUAD	TCGA.86.7713.01A.11D.2062.01	0.58	3.82582907267252
LUAD	TCGA.86.7714.01A.12D.2166.01	0.67	1.93301391565974
LUAD	TCGA.86.7953.01A.11D.2183.01	0.53	1.65948643280095
LUAD	TCGA.86.7954.01A.11D.2183.01	0.31	4.62470589084601
LUAD	TCGA.86.7955.01A.11D.2183.01	0.68	3.18477801526785
LUAD	TCGA.86.8054.01A.11D.2237.01	0.66	2.88441156234226
LUAD	TCGA.86.8055.01A.11D.2237.01	0.24	4.56746448894005
LUAD	TCGA.86.8056.01A.11D.2237.01	0.53	1.93102977214836
LUAD	TCGA.86.8073.01A.11D.2237.01	0.39	1.84887134831242
LUAD	TCGA.86.8074.01A.11D.2237.01	0.39	4.95635495122383
LUAD	TCGA.86.8075.01A.11D.2237.01	0.28	4.33853664279364
LUAD	TCGA.86.8076.01A.31D.2237.01	0.29	2.06847877332952
LUAD	TCGA.86.8278.01A.11D.2283.01	0.54	1.81254425173134
LUAD	TCGA.86.8279.01A.11D.2283.01	0.44	4.86245659512532
LUAD	TCGA.86.8280.01A.11D.2283.01	0.45	2.30112779094802
LUAD	TCGA.86.8281.01A.11D.2283.01	0.49	2.08703742884321
LUAD	TCGA.86.8358.01A.11D.2322.01	0.56	4.26638667641801
LUAD	TCGA.86.8359.01A.11D.2322.01	0.37	3.12832738312407
LUAD	TCGA.86.8585.01A.11D.2389.01	0.3	2.73901488079868
LUAD	TCGA.86.8668.01A.11D.2389.01	0.38	4.03305295436359
LUAD	TCGA.86.8669.01A.11D.2389.01	0.52	3.93053609636285
LUAD	TCGA.86.8671.01A.11D.2389.01	1	2.00321083621126
LUAD	TCGA.86.8672.01A.21D.2389.01	0.33	2.5569079347415
LUAD	TCGA.86.8673.01A.11D.2389.01	0.37	2.533154854821
LUAD	TCGA.86.8674.01A.21D.2389.01	0.37	4.13189084489639
LUAD	TCGA.86.A456.01A.11D.A24C.01	0.35	1.76142020916527
LUAD	TCGA.86.A4D0.01A.11D.A24C.01	0.56	3.96421100447196
LUAD	TCGA.86.A4JF.01A.11D.A24O.01	0.39	1.94608382936921
LUAD	TCGA.86.A4P7.01A.11D.A24O.01	1	2.00215073826465
LUAD	TCGA.86.A4P8.01A.11D.A24O.01	0.29	1.99960905764567
LUAD	TCGA.91.6829.01A.21D.1854.01	0.36	3.82576410071875
LUAD	TCGA.91.6830.01A.11D.1943.01	0.3	1.73727785283797
LUAD	TCGA.91.6831.01A.11D.1854.01	0.45	3.36206370916554
LUAD	TCGA.91.6835.01A.11D.1854.01	0.22	2.17984236804446
LUAD	TCGA.91.6836.01A.21D.1854.01	0.56	3.5442056401209
LUAD	TCGA.91.6840.01A.11D.1943.01	0.57	2.88267842159246
LUAD	TCGA.91.6847.01A.11D.1943.01	0.71	3.66386121102169
LUAD	TCGA.91.6848.01A.11D.1943.01	0.27	3.80591655713062
LUAD	TCGA.91.6849.01A.11D.1943.01	0.6	1.94475162665894
LUAD	TCGA.91.7771.01A.11D.2166.01	0.34	4.66413997957548
LUAD	TCGA.91.8496.01A.11D.2389.01	0.3	4.55690682410981
LUAD	TCGA.91.8497.01A.11D.2389.01	0.3	3.97820607437789
LUAD	TCGA.91.8499.01A.11D.2389.01	0.67	2.85069278428145
LUAD	TCGA.91.A4BC.01A.11D.A24C.01	0.25	2.26072634201792
LUAD	TCGA.91.A4BD.01A.11D.A24C.01	0.56	1.98516529253761
